,Kennziffer,Raumeinheit,Aggregated,Neubauwohnungen je Einwohner_1996,Neubauwohnungen je Einwohner_1997,Neubauwohnungen je Einwohner_1998,Neubauwohnungen je Einwohner_1999,Neubauwohnungen je Einwohner_2000,Neubauwohnungen je Einwohner_2001,Neubauwohnungen je Einwohner_2002,Neubauwohnungen je Einwohner_2003,Neubauwohnungen je Einwohner_2004,Neubauwohnungen je Einwohner_2005,Neubauwohnungen je Einwohner_2006,Neubauwohnungen je Einwohner_2007,Neubauwohnungen je Einwohner_2008,Neubauwohnungen je Einwohner_2009,Neubauwohnungen je Einwohner_2010,Neubauwohnungen je Einwohner_2011,Neubauwohnungen je Einwohner_2012,Neubauwohnungen je Einwohner_2013,Neubauwohnungen je Einwohner_2014,Neubauwohnungen je Einwohner_2015,Neubauwohnungen je Einwohner_2016,Neubauwohnungen je Einwohner_2017,Neubauwohnungen je Einwohner_2018,Neubauwohnungen je Einwohner_2019,Neubauwohnungen in Ein- und Zweifamilienhäusern je Einwohner_2000,Neubauwohnungen in Ein- und Zweifamilienhäusern je Einwohner_2001,Neubauwohnungen in Ein- und Zweifamilienhäusern je Einwohner_2015,Neubauwohnungen in Ein- und Zweifamilienhäusern je Einwohner_2016,Neubauwohnungen in Ein- und Zweifamilienhäusern je Einwohner_2017,Neubauwohnungen in Ein- und Zweifamilienhäusern je Einwohner_2018,Neubauwohnungen in Ein- und Zweifamilienhäusern je Einwohner_2019,Fertiggestellte Wohngebäude mit erneuerbarer Heizenergie_2016,Fertiggestellte Wohngebäude mit erneuerbarer Heizenergie_2017,Fertiggestellte Wohngebäude mit erneuerbarer Heizenergie_2018,Fertiggestellte Wohngebäude mit erneuerbarer Heizenergie_2019,Fertiggestellte Wohnungen mit erneuerbarer Heizenergie_2017,Fertiggestellte Wohnungen mit erneuerbarer Heizenergie_2018,Fertiggestellte Wohnungen mit erneuerbarer Heizenergie_2019,Nahversorgung Haltestellen des ÖV Durchschnittsdistanz_2018,Nahversorgung Haltestellen des ÖV Anteil der Bev. 1km Radius_2018,Pkw-Dichte_1995,Pkw-Dichte_1996,Pkw-Dichte_1997,Pkw-Dichte_1998,Pkw-Dichte_1999,Pkw-Dichte_2000,Pkw-Dichte_2001,Pkw-Dichte_2002,Pkw-Dichte_2003,Pkw-Dichte_2004,Pkw-Dichte_2005,Pkw-Dichte_2006,Pkw-Dichte_2007,Pkw-Dichte_2008,Pkw-Dichte_2009,Pkw-Dichte_2010,Pkw-Dichte_2011,Pkw-Dichte_2012,Pkw-Dichte_2013,Pkw-Dichte_2014,Pkw-Dichte_2015,Pkw-Dichte_2016,Pkw-Dichte_2017,Pkw-Dichte_2018,Pkw-Dichte_2019,Ländlichkeit_2019,Einwohnerdichte_1996,Einwohnerdichte_2000,Einwohnerdichte_2004,Einwohnerdichte_2008,Einwohnerdichte_2009,Einwohnerdichte_2010,Einwohnerdichte_2011,Einwohnerdichte_2012,Einwohnerdichte_2013,Einwohnerdichte_2014,Einwohnerdichte_2015,Einwohnerdichte_2016,Einwohnerdichte_2017,Einwohnerdichte_2018,Einwohnerdichte_2019,Siedlungs- und Verkehrsfläche_2016,Siedlungs- und Verkehrsfläche_2017,Siedlungs- und Verkehrsfläche_2018,Siedlungs- und Verkehrsfläche_2019,Bevölkerung gesamt_1995,Bevölkerung gesamt_1996,Bevölkerung gesamt_1997,Bevölkerung gesamt_1998,Bevölkerung gesamt_1999,Bevölkerung gesamt_2000,Bevölkerung gesamt_2001,Bevölkerung gesamt_2002,Bevölkerung gesamt_2003,Bevölkerung gesamt_2004,Bevölkerung gesamt_2005,Bevölkerung gesamt_2006,Bevölkerung gesamt_2007,Bevölkerung gesamt_2008,Bevölkerung gesamt_2009,Bevölkerung gesamt_2010,Bevölkerung gesamt_2011,Bevölkerung gesamt_2012,Bevölkerung gesamt_2013,Bevölkerung gesamt_2014,Bevölkerung gesamt_2015,Bevölkerung gesamt_2016,Bevölkerung gesamt_2017,Bevölkerung gesamt_2018,Bevölkerung gesamt_2019,Bodenfläche gesamt_1996,Bodenfläche gesamt_2000,Bodenfläche gesamt_2004,Bodenfläche gesamt_2008,Bodenfläche gesamt_2009,Bodenfläche gesamt_2010,Bodenfläche gesamt_2011,Bodenfläche gesamt_2012,Bodenfläche gesamt_2013,Bodenfläche gesamt_2014,Bodenfläche gesamt_2015,Bodenfläche gesamt_2016,Bodenfläche gesamt_2017,Bodenfläche gesamt_2018,Bodenfläche gesamt_2019,neubauwohnungen_2018,neubauwohnungen_erneuerbareheiz_2018,neubauwohngebäude_erneuerbareheiz_2018,neubauwohnungen_2019,neubauwohnungen_erneuerbareheiz_2019,neubauwohngebäude_erneuerbareheiz_2019
188,8128,Main-Tauber-Kreis,Landkreis,"6,12","7,26","8,88","4,73","6,14","3,97","3,47","3,32","3,33","3,08","3,32","3,60","2,56","1,92","2,10","2,19","1,76","2,31","2,49","2,69","3,46","2,47",2.76,3.69,"3,63","2,59","1,30","1,51","1,32","1,47","1,79","70,26","76,14",0.7082999999999999,0.7467,"66,17",0.5654,0.7042,"589,00","88,00","520,67","531,97","540,13","544,98","550,73","558,48","575,10","585,75","588,69","591,19","600,62","615,45","627,31","564,28","570,85","581,05","601,64","613,24","621,83","626,07","627,96","636,65","646,77","655,77","665,88","47,89","105,24","105,07","105,59","103,45","102,89","102,23","99,99","99,54","99,55","99,89","101,33","101,43","101,36","101,46","101,52","10,91","10,95","10,97","10,98",136.919,137.299,137.063,137.008,137.135,137.057,137.508,137.284,137.474,137.736,137.259,136.296,135.387,134.939,134.211,133.351,130.431,129.842,129.857,130.299,132.181,132.274,132.189,132321,132399,1.305,1.304,1.304,1.304,1.304,1.304,1.304,1.304,1.304,1.304,1.304,1.304,1.304,1.304,1.304,365205.95999999996,206487.449784,258675.38146799995,488552.31,344038.536702,364802.009877
189,8135,Heidenheim,Landkreis,"6,88","5,19","5,30","4,56","3,60","2,79","2,78","3,03","2,07","1,85","1,81","1,66","1,45","1,26","1,40","2,51","2,18","3,71","2,23","2,27","2,53","2,93",2.79,3.28,"2,26","1,71","0,93","1,03","1,22","1,21","1,05","42,34","50,61",0.5849,0.6184000000000001,"64,45",0.46509999999999996,0.6211,"364,00","95,00","506,99","512,76","517,76","519,75","525,63","534,38","547,86","555,66","558,53","561,44","570,69","586,46","597,55","529,87","536,93","547,59","568,26","576,01","581,05","583,94","586,28","591,72","602,00","611,18","621,27","18,51","219,63","218,42","216,45","211,72","210,25","209,08","203,61","203,48","204,02","205,53","208,13","209,68","210,49","211,24","211,72","12,66","12,75","12,84","12,89",137.315,137.758,137.587,137.272,136.890,136.976,137.055,136.957,136.337,135.737,135.174,134.164,133.449,132.773,131.854,131.116,127.691,127.608,127.947,128.894,130.527,131.498,132.006,132472,132777,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,369596.88,171899.50888799998,216177.215112,435508.56,270494.366616,269318.493504
190,8136,Ostalbkreis,Landkreis,"8,30","6,61","5,81","5,34","5,67","4,08","4,06","3,63","3,58","2,70","2,82","3,09","2,14","2,01","1,75","2,41","2,85","2,59","2,67","2,26","3,24","2,48",3.18,3.14,"3,32","2,43","1,50","1,69","1,63","1,43","1,74","59,01","70,78",0.7101999999999999,0.7214,"66,77",0.6845,0.7241,"299,00","97,00","509,59","518,44","524,63","526,99","534,48","545,16","563,42","572,54","576,35","577,92","584,24","599,45","610,13","542,23","549,54","557,76","573,80","583,45","592,46","597,59","598,14","612,53","623,79","634,22","645,84","30,63","206,59","207,86","209,75","207,45","206,49","205,57","202,72","202,76","203,06","203,90","206,84","206,16","206,71","207,76","207,77","13,02","13,10","13,17","13,22",311.110,312.257,311.995,312.788,313.318,314.199,315.345,316.495,316.812,317.056,316.760,315.661,314.624,313.576,312.129,310.733,306.425,306.484,306.933,308.205,312.650,311.587,312.422,314002,314025,1.512,1.512,1.512,1.512,1.512,1.512,1.512,1.512,1.512,1.512,1.512,1.511,1.511,1.511,1.511,998526.3600000001,683491.2934200001,709153.420872,986038.5,713990.4778499999,711328.1739
191,8211,"Baden-Baden, Stadt",kreisfreie Stadt,"6,23","5,03","4,70","5,85","4,55","2,69","1,94","1,78","2,73","2,58","2,50","3,34","3,54","2,18","2,13","2,61","1,75","2,87","2,62","2,40","3,28","5,52",3.99,3.82,"1,67","0,96","1,00","1,05","0,97","1,00","0,92","44,64","49,25",0.5088,0.6182,"50,96",0.4916,0.44439999999999996,"219,00","100,00","561,89","567,70","575,94","577,32","573,72","579,83","592,27","591,00","594,83","598,06","602,72","616,39","621,90","548,59","554,23","558,89","587,71","592,93","596,24","601,87","600,55","607,20","612,21","617,26","624,70","0,00","378,05","376,15","387,37","390,76","388,66","388,31","373,90","375,04","378,09","380,44","386,28","387,38","390,31","393,20","393,64","14,79","14,81","14,82","14,82",52.745,52.995,52.672,52.546,52.627,52.729,53.084,53.643,53.938,54.301,54.581,54.855,54.853,54.777,54.494,54.445,52.424,52.585,53.012,53.342,54.160,54.307,54.718,55123,55185,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,219940.77000000002,108122.882532,111905.86377600001,210806.69999999998,93682.49747999999,130320.70193999998
192,8212,"Karlsruhe, Stadt",kreisfreie Stadt,"3,45","2,75","4,88","2,38","3,86","1,83","1,60","1,33","2,42","2,38","2,41","2,65","2,29","3,44","2,36","1,60","4,57","2,27","2,73","2,37","1,77","2,10",2.92,1.53,"1,23","0,72","0,28","0,30","0,47","0,50","0,31","33,63","31,61",0.1368,0.48310000000000003,"14,86",0.0947,0.3528,"215,00","100,00","489,55","488,65","492,20","489,73","489,43","492,04","505,06","508,32","509,02","505,55","505,94","510,47","507,54","446,94","441,95","439,12","446,85","445,88","446,10","449,19","437,71","437,59","441,82","444,55","450,91","0,00","1.597,92","1.605,89","1.638,20","1.676,10","1.683,15","1.699,30","1.683,36","1.706,64","1.724,33","1.729,80","1.774,21","1.787,56","1.798,63","1.805,40","1.799,45","46,62","46,67","46,67","46,68",275.690,277.191,276.571,276.536,277.204,278.558,279.578,281.334,282.595,284.163,285.263,286.327,288.917,290.736,291.959,294.761,291.995,296.033,299.103,300.051,307.755,309.999,311.919,313092,312060,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,914228.64,86577.452208,125066.477952,477451.8,168444.99504,230656.96458
193,8215,Karlsruhe,Landkreis,"5,59","6,28","6,04","5,67","5,31","4,33","3,13","3,28","3,51","3,06","3,03","3,59","2,25","2,35","2,09","2,73","2,47","2,20","2,51","3,08","4,14","3,91",2.97,3.22,"2,98","2,37","1,75","1,46","1,66","1,56","1,32","56,01","53,20",0.6491,0.6656,"40,21",0.5887,0.5086999999999999,"317,00","99,00","538,31","543,14","547,01","545,32","546,56","551,79","566,57","573,97","577,43","581,34","584,30","596,27","602,95","545,08","547,28","553,47","571,77","579,23","586,18","590,34","592,66","596,34","605,65","612,33","620,22","1,12","376,66","386,70","394,76","397,59","397,79","398,41","391,27","393,67","395,59","397,54","401,72","405,74","407,89","409,32","410,24","18,14","18,21","18,27","18,33",405.795,408.641,410.448,413.257,416.429,419.554,422.952,425.768,427.149,428.312,429.603,430.351,431.519,431.381,431.606,432.271,424.510,427.106,429.186,431.315,435.841,440.337,442.673,444232,445101,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1319369.04,776712.553848,856402.443864,1433225.22,729081.6694139999,953954.7064319999
194,8216,Rastatt,Landkreis,"6,80","8,19","4,82","3,99","4,37","4,73","3,23","3,22","3,27","3,70","3,06","2,73","1,76","1,86","1,70","2,20","2,27","2,31","2,94","3,64","3,42","4,32",4.51,2.62,"2,46","2,45","1,69","1,45","1,32","1,68","1,36","41,74","62,50",0.69,0.7234999999999999,"35,77",0.44799999999999995,0.7008,"296,00","98,00","554,29","557,67","560,79","563,54","567,86","576,82","597,40","604,34","609,50","612,39","619,62","629,96","632,89","564,53","566,32","571,19","592,80","603,29","611,08","614,39","616,05","622,80","630,13","637,75","647,82","2,02","298,07","302,27","307,99","307,43","307,16","306,99","300,78","301,15","302,28","304,14","307,92","309,99","311,76","312,85","313,39","14,27","14,38","14,39","14,43",218.982,220.217,221.142,222.184,223.529,223.328,224.309,225.896,226.669,227.549,228.408,228.006,227.929,227.111,226.912,226.789,222.201,222.472,223.311,224.687,227.474,228.907,230.216,231018,231420,739.0,739.0,739.0,739.0,739.0,739.0,739.0,739.0,739.0,739.0,739.0,738.0,738.0,738.0,738.0,1041891.1799999999,466767.24863999995,718904.9141999999,606320.4,424909.33632,438672.80939999997
195,8221,"Heidelberg, Stadt",kreisfreie Stadt,"5,36","5,82","4,15","3,91","2,68","2,43","2,85","1,32","2,23","2,66","2,45","2,84","2,36","2,55","2,12","2,45","5,63","5,34","5,30","4,01","3,74","4,27",1.72,3.16,"0,78","0,69","0,53","0,33","0,28","0,22","0,21","22,99","31,15",0.3725,0.1833,"6,06",0.15,0.0409,"176,00","100,00","432,08","433,71","429,53","426,45","424,75","426,07","430,51","430,10","428,91","427,91","422,19","418,47","418,44","372,00","369,94","370,64","369,30","369,17","369,70","369,33","370,42","365,13","368,63","374,08","374,12","0,00","1.276,02","1.288,79","1.315,11","1.338,25","1.345,82","1.353,60","1.363,73","1.381,37","1.397,71","1.421,62","1.435,75","1.468,58","1.474,89","1.473,44","1.483,83","30,39","30,43","30,41","30,45",138.781,138.869,139.941,139.285,139.672,140.259,141.509,142.575,142.959,143.123,142.993,144.634,145.311,145.642,146.466,147.312,148.415,150.335,152.113,154.715,156.267,159.914,160.601,160355,161485,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,275810.6,41371.59,102739.44849999998,510292.60000000003,20870.96734,93536.63358000001
196,8222,"Mannheim, Stadt",kreisfreie Stadt,"9,15","5,10","3,26","3,64","3,17","2,00","1,38","1,71","1,36","1,42","1,22","2,31","1,14","1,42","0,75","1,32","2,98","0,95","2,50","2,20","2,74","2,22",2.15,1.9,"0,75","0,69","0,60","0,54","0,58","0,44","0,40","28,98","18,63",0.3704,0.3333,"21,55",0.2069,0.24480000000000002,"198,00","100,00","462,83","459,97","464,84","461,88","465,66","472,75","488,79","498,62","501,57","505,84","505,13","507,72","504,73","433,40","434,07","435,50","472,19","471,79","476,48","474,51","468,70","476,74","477,89","483,89","486,19","0,00","2.153,66","2.115,96","2.121,27","2.147,78","2.152,10","2.160,42","2.010,61","2.032,47","2.046,70","2.068,46","2.109,41","2.102,37","2.124,56","2.134,03","2.142,91","58,15","58,16","58,16","58,16",311.292,312.216,310.475,308.903,307.730,306.729,308.385,308.759,308.353,307.499,307.900,307.914,309.795,311.342,311.969,313.174,291.458,294.627,296.690,299.844,305.780,304.781,307.997,309370,310658,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,665145.5,137618.60395,246369.8932,590250.2,144493.24896,196730.39165999996
197,8225,Neckar-Odenwald-Kreis,Landkreis,"8,72","8,63","8,04","5,83","5,38","4,09","3,52","4,13","3,59","3,19","2,63","2,17","1,70","1,51","1,35","1,53","1,33","1,65","1,83","1,69","2,83","2,38",2.65,3.75,"3,98","2,75","1,26","1,59","1,64","1,81","1,82","76,42","85,02",0.9,0.8642,"83,27",0.8006,0.8408,"427,00","93,00","510,99","520,03","524,60","527,73","529,04","537,85","552,98","558,82","563,25","567,08","571,74","587,24","599,28","534,17","541,83","552,14","575,83","586,51","595,76","602,45","605,54","614,12","624,88","634,79","646,11","63,21","131,19","132,67","134,18","132,09","131,21","130,52","126,46","125,95","125,71","125,77","126,91","127,25","127,34","127,48","127,57","10,73","10,83","10,86","10,89",146.782,147.761,148.360,148.592,148.938,149.424,150.091,150.951,150.920,151.131,150.628,150.022,149.572,148.763,147.782,147.006,142.435,141.847,141.584,141.651,142.936,143.278,143.376,143535,143633,1.126,1.126,1.126,1.126,1.126,1.126,1.126,1.126,1.126,1.126,1.126,1.126,1.126,1.126,1.126,380367.75,304522.42065,342330.97500000003,538623.75,452874.849,465478.64475
198,8226,Rhein-Neckar-Kreis,Landkreis,"7,67","6,57","5,82","5,58","4,87","4,19","3,43","3,26","3,11","3,01","3,72","3,01","2,29","2,23","2,06","2,40","2,79","2,71","2,72","2,90","3,47","2,90",3.04,2.84,"2,61","2,26","1,54","1,49","1,14","1,32","1,20","50,55","64,25",0.6589,0.6633,"51,98",0.6073,0.5468999999999999,"246,00","99,00","541,81","546,57","550,53","549,87","551,44","558,05","571,61","579,93","584,42","589,98","598,55","612,28","654,84","556,15","557,73","563,90","586,08","594,27","597,67","603,29","605,49","613,02","620,70","628,79","636,48","3,15","485,72","493,57","501,82","504,17","505,11","506,38","494,68","496,64","500,15","503,65","510,36","512,84","515,04","515,87","516,56","19,79","19,87","19,92","20,02",512.445,515.738,517.518,519.587,521.954,524.027,527.796,530.608,531.649,532.788,533.993,534.220,534.989,535.284,536.281,537.625,525.204,527.287,531.013,534.729,541.859,544.400,546.745,547625,548355,1.062,1.062,1.062,1.062,1.062,1.062,1.062,1.062,1.062,1.062,1.062,1.062,1.062,1.062,1.062,1664780.0,1011020.894,1096923.5420000001,1557328.2,851702.7925799999,1032975.7950599999
199,8231,"Pforzheim, Stadt",kreisfreie Stadt,"6,71","4,22","2,90","1,44","2,94","1,80","2,43","2,13","1,55","1,73","2,43","1,94","0,96","1,48","1,17","2,80","2,27","2,78","2,83","2,12","2,40","2,22",2.45,2.16,"1,53","0,67","1,10","0,61","0,40","0,84","0,87","37,50","54,17",0.4717,0.7876000000000001,"44,66",0.5941,0.7263,"147,00","100,00","454,77","456,92","461,20","458,49","460,64","465,09","478,82","483,80","483,53","486,17","486,33","489,32","493,88","443,20","442,34","442,92","462,73","465,41","467,12","468,01","462,68","467,45","474,68","480,42","486,50","0,00","1.213,24","1.197,42","1.212,35","1.222,47","1.222,20","1.222,26","1.175,62","1.188,01","1.201,57","1.217,26","1.247,42","1.259,23","1.267,35","1.281,17","1.285,41","31,16","31,17","31,12","31,14",118.763,118.703,118.079,117.606,117.227,117.156,118.002,118.785,119.046,118.847,119.021,119.156,119.423,119.839,119.788,119.781,115.211,116.425,117.754,119.291,122.247,123.493,124.289,125542,125957,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,307577.9,182732.03039,145084.49543,272067.12,197602.349256,214280.06371200003
200,8235,Calw,Landkreis,"7,20","6,04","6,13","4,67","4,52","4,20","3,26","3,12","3,87","3,05","2,63","2,50","2,63","1,42","1,92","2,23","1,86","2,59","2,95","2,88","5,60","3,45",4.1,2.78,"3,09","2,41","1,70","1,78","1,69","1,82","1,83","65,86","80,47",0.7957,0.8271,"60,69",0.6596,0.7574,"316,00","96,00","510,37","517,34","524,61","524,52","529,21","537,59","553,83","559,49","566,10","572,87","583,69","595,59","604,68","533,04","537,21","540,35","577,23","592,25","599,02","602,88","604,54","615,86","624,85","634,82","647,31","25,17","197,27","199,31","202,54","199,00","198,19","197,20","189,33","188,97","189,92","191,55","194,81","195,61","197,45","198,67","199,68","11,30","11,35","11,40","11,49",157.177,157.329,157.273,157.324,158.294,158.958,160.115,161.249,161.524,161.530,161.069,160.341,159.644,158.702,158.055,157.271,150.990,150.709,151.461,152.766,155.359,155.960,157.424,158397,159201,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,797.0,797.0,797.0,797.0,649427.7,428362.51092,516749.62088999996,442578.77999999997,335209.16797199997,366056.908938
201,8236,Enzkreis,Landkreis,"7,31","7,14","5,59","5,29","4,52","3,30","3,22","3,54","2,99","3,34","2,82","2,89","2,25","2,23","2,19","1,85","2,27","2,35","2,69","2,81","2,31","2,52",2.78,2.4,"3,11","2,43","1,87","1,53","1,64","1,56","1,22","58,89","69,93",0.6667000000000001,0.75,"61,54",0.6127,0.6718000000000001,"247,00","100,00","533,93","541,05","547,00","544,80","549,14","558,17","575,01","582,36","585,35","589,94","597,13","611,32","622,02","563,60","567,44","574,91","591,97","600,44","605,98","611,90","615,01","623,37","633,53","643,34","653,69","0,00","327,32","336,05","341,79","340,46","339,13","338,02","333,74","334,84","336,09","337,69","341,76","343,87","345,83","346,77","347,90","16,20","16,28","16,35","16,42",186.812,187.845,188.601,190.053,191.590,192.852,193.873,194.839,195.379,196.083,196.417,196.159,195.457,195.315,194.554,193.913,191.461,192.092,192.811,193.728,196.066,197.246,198.369,198905,199556,574.0,574.0,574.0,574.0,574.0,574.0,574.0,574.0,574.0,574.0,574.0,574.0,574.0,574.0,574.0,552955.8999999999,338796.07992999995,368655.69853,478934.39999999997,321748.12992000004,359200.8
202,8237,Freudenstadt,Landkreis,"8,50","7,69","6,18","5,31","5,19","3,84","3,14","3,09","2,49","3,45","2,92","2,13","2,42","2,14","1,38","2,65","2,56","1,99","2,35","2,30","2,58","3,08",3.65,4.04,"3,15","2,24","1,45","1,41","1,45","1,64","1,72","63,74","67,24",0.7368000000000001,0.7098,"52,41",0.5763,0.5412,"536,00","88,00","506,56","512,51","515,70","515,71","518,73","533,49","547,90","555,94","560,47","566,56","571,36","586,42","596,09","525,27","530,80","540,53","570,10","579,97","588,75","592,96","597,83","608,11","616,19","628,43","640,46","54,33","136,91","138,80","140,59","139,28","138,55","137,68","132,33","132,15","131,84","132,25","133,50","134,07","134,95","135,50","135,85","9,74","9,77","9,81","9,85",119.166,119.216,119.528,120.254,121.063,120.847,121.682,122.275,122.369,122.407,122.579,122.275,121.865,121.272,120.637,119.878,115.220,115.055,114.793,115.147,116.233,116.692,117.456,117935,118243,871.0,871.0,871.0,871.0,871.0,871.0,871.0,871.0,871.0,871.0,871.0,870.0,870.0,870.0,870.0,430462.75,248075.68282500003,317164.95420000004,477701.72000000003,258532.170864,339072.680856
203,8311,"Freiburg im Breisgau, Stadt",kreisfreie Stadt,"7,79","6,78","9,84","6,67","6,11","4,38","3,85","4,23","3,99","3,51","4,01","4,15","4,05","2,64","2,86","2,02","4,91","2,14","3,38","2,50","2,45","4,15",3.67,7.17,"1,24","0,93","0,28","0,24","0,27","0,23","0,30","41,25","53,76",0.3333,0.4211,"19,15",0.2235,0.2994,"209,00","100,00","414,67","413,57","416,52","413,08","410,46","405,98","413,47","416,16","414,67","415,41","412,44","420,39","416,77","366,58","365,26","367,32","392,69","392,54","395,36","394,09","391,40","389,27","391,48","396,65","399,57","0,00","1.309,24","1.340,01","1.398,13","1.435,16","1.449,92","1.464,73","1.399,67","1.424,56","1.439,21","1.451,74","1.479,11","1.487,13","1.500,50","1.504,45","1.510,68","32,02","32,18","32,26","32,27",199.273,200.393,200.519,200.980,202.455,205.102,208.294,210.234,212.495,213.998,215.966,217.547,219.430,219.665,221.924,224.191,214.234,218.043,220.286,222.203,226.393,227.590,229.636,230241,231195,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,844984.47,188854.029045,281633.323851,1657668.15,496305.84410999995,698044.0579649999
204,8315,Breisgau-Hochschwarzwald,Landkreis,"8,97","7,42","7,99","7,02","7,09","5,68","4,26","3,98","5,64","4,05","4,64","3,36","2,89","2,76","2,56","2,39","3,00","3,22","3,61","5,93","4,56","3,95",3.8,3.96,"3,28","3,04","2,65","1,76","1,41","1,75","1,60","35,46","52,89",0.5621,0.6195,"50,12",0.5162,0.5627,"387,00","93,00","525,38","525,55","528,05","529,19","530,94","536,25","550,65","555,56","555,66","561,23","565,15","578,36","584,37","523,34","525,41","531,14","550,25","556,66","560,65","563,41","564,32","569,22","577,49","587,02","594,60","29,95","169,38","174,52","180,22","181,47","181,68","182,30","178,79","179,72","181,48","183,37","186,71","188,94","190,38","190,66","191,25","10,52","10,60","10,63","10,67",230.839,233.460,235.350,237.217,238.770,240.543,243.043,245.342,247.002,248.400,249.535,250.013,250.183,250.132,250.418,251.266,246.437,247.711,250.137,252.749,257.343,260.416,262.405,262795,263601,1.378,1.378,1.378,1.378,1.378,1.378,1.378,1.378,1.378,1.378,1.378,1.378,1.378,1.378,1.378,998621.0,515488.1602,561324.8641,1043859.96,587379.999492,646671.24522
205,8316,Emmendingen,Landkreis,"9,98","9,10","8,42","7,74","6,30","5,03","4,19","3,71","5,31","4,48","4,96","3,75","2,75","2,26","3,04","4,11","3,53","3,76","4,59","3,79","3,85","4,37",4.98,3.95,"3,30","2,29","1,81","2,03","1,78","1,22","1,23","59,51","63,04",0.7315,0.6967,"52,07",0.6681,0.6296,"317,00","96,00","517,48","520,30","524,11","522,07","522,35","528,65","540,41","545,70","549,63","553,41","559,63","573,69","576,25","518,37","521,69","528,17","544,36","553,01","559,48","562,83","565,99","574,70","582,09","590,93","598,38","7,17","216,85","222,70","229,55","231,90","232,09","232,90","230,52","231,51","232,65","234,91","238,40","240,15","242,30","243,28","244,79","11,20","11,26","11,30","11,38",146.418,147.440,148.304,149.043,150.406,151.414,152.953,154.506,155.160,156.069,156.728,157.265,157.629,157.667,157.791,158.342,156.723,157.399,158.177,159.708,162.082,163.251,164.712,165383,166408,680.0,680.0,680.0,680.0,680.0,680.0,680.0,680.0,680.0,680.0,680.0,680.0,680.0,680.0,680.0,823607.3400000001,550252.0638540001,602468.76921,657311.6,413843.38336000004,457948.99172
206,8317,Ortenaukreis,Landkreis,"6,79","6,04","6,24","5,18","5,29","4,40","3,73","3,50","3,58","3,79","3,86","3,42","2,56","2,42","2,44","2,77","3,36","3,06","3,43","3,83","3,90","3,87",3.31,3.41,"3,07","2,63","1,82","1,64","1,35","1,33","1,14","66,37","70,56",0.7342,0.7148,"57,21",0.5962,0.5425,"524,00","89,00","522,69","528,55","534,67","538,09","540,87","542,83","555,80","564,60","568,14","574,04","581,38","595,30","601,43","540,03","544,35","551,34","570,22","578,93","586,47","590,54","593,98","599,57","607,97","613,34","622,32","15,98","215,65","219,34","223,25","224,43","224,24","224,37","220,56","221,25","221,78","223,37","225,77","227,58","228,96","230,87","231,66","11,86","11,95","12,01","12,04",399.133,401.260,402.190,403.671,405.607,408.126,411.491,413.008,414.292,415.405,416.410,416.973,417.754,417.613,417.267,417.513,410.408,411.700,412.678,415.639,420.106,423.359,425.932,429479,430953,1.861,1.861,1.861,1.861,1.861,1.861,1.861,1.861,1.861,1.861,1.861,1.86,1.86,1.86,1.86,1421575.49,847543.3071379999,1043720.724758,1469549.73,797230.7285249999,1050434.147004
207,8325,Rottweil,Landkreis,"7,75","8,44","6,39","5,42","5,57","3,27","3,69","3,04","4,04","4,20","3,33","2,67","2,87","2,20","1,99","2,36","2,38","3,31","2,99","2,79","2,96","2,83",3.64,3.81,"3,26","2,45","1,51","1,47","1,51","2,04","1,92","64,95","69,42",0.7212000000000001,0.7424,"63,49",0.6448,0.6726000000000001,"294,00","98,00","524,74","531,73","539,40","541,33","548,78","560,19","572,78","583,07","588,00","593,67","603,56","618,56","629,77","562,86","567,58","575,73","596,83","607,57","615,66","620,56","624,17","632,25","640,53","649,78","660,78","26,40","181,55","183,09","185,02","183,35","182,35","181,06","176,82","176,17","175,87","176,64","178,70","179,78","180,47","181,25","181,80","12,98","13,06","13,11","13,15",138.944,139.688,139.945,140.058,140.628,140.873,141.761,142.302,142.322,142.357,142.148,141.765,141.551,141.073,140.307,139.316,136.049,135.553,135.319,135.912,137.500,138.327,138.858,139455,139878,769.0,769.0,769.0,769.0,769.0,769.0,769.0,769.0,769.0,769.0,769.0,769.0,769.0,769.0,769.0,507616.2,327310.92576,366092.80344000005,532935.18,358452.2020680001,395651.07763200003
