AGS,Name,waste_organicwaste_kg_per_person_biotonne_2004,waste_organicwaste_kg_per_person_biotonne_2005,waste_organicwaste_kg_per_person_biotonne_2006,waste_organicwaste_kg_per_person_biotonne_2007,waste_organicwaste_kg_per_person_biotonne_2008,waste_organicwaste_kg_per_person_biotonne_2009,waste_organicwaste_kg_per_person_biotonne_2010,waste_organicwaste_kg_per_person_biotonne_2011,waste_organicwaste_kg_per_person_biotonne_2012,waste_organicwaste_kg_per_person_biotonne_2013,waste_organicwaste_kg_per_person_biotonne_2014,waste_organicwaste_kg_per_person_biotonne_2015,waste_organicwaste_kg_per_person_biotonne_2016,waste_organicwaste_kg_per_person_biotonne_2017,waste_organicwaste_kg_per_person_biotonne_2018,waste_organicwaste_kg_per_person_biotonne_2019,waste_organicwaste_kg_per_person_biotonne_2020,waste_organicwaste_kg_per_person_gartenPark_2004,waste_organicwaste_kg_per_person_gartenPark_2005,waste_organicwaste_kg_per_person_gartenPark_2006,waste_organicwaste_kg_per_person_gartenPark_2007,waste_organicwaste_kg_per_person_gartenPark_2008,waste_organicwaste_kg_per_person_gartenPark_2009,waste_organicwaste_kg_per_person_gartenPark_2010,waste_organicwaste_kg_per_person_gartenPark_2011,waste_organicwaste_kg_per_person_gartenPark_2012,waste_organicwaste_kg_per_person_gartenPark_2013,waste_organicwaste_kg_per_person_gartenPark_2014,waste_organicwaste_kg_per_person_gartenPark_2015,waste_organicwaste_kg_per_person_gartenPark_2016,waste_organicwaste_kg_per_person_gartenPark_2017,waste_organicwaste_kg_per_person_gartenPark_2018,waste_organicwaste_kg_per_person_gartenPark_2019,waste_organicwaste_kg_per_person_gartenPark_2020,waste_organicwaste_kg_per_person_sum_2004,waste_organicwaste_kg_per_person_sum_2005,waste_organicwaste_kg_per_person_sum_2006,waste_organicwaste_kg_per_person_sum_2007,waste_organicwaste_kg_per_person_sum_2008,waste_organicwaste_kg_per_person_sum_2009,waste_organicwaste_kg_per_person_sum_2010,waste_organicwaste_kg_per_person_sum_2011,waste_organicwaste_kg_per_person_sum_2012,waste_organicwaste_kg_per_person_sum_2013,waste_organicwaste_kg_per_person_sum_2014,waste_organicwaste_kg_per_person_sum_2015,waste_organicwaste_kg_per_person_sum_2016,waste_organicwaste_kg_per_person_sum_2017,waste_organicwaste_kg_per_person_sum_2018,waste_organicwaste_kg_per_person_sum_2019,waste_organicwaste_kg_per_person_sum_2020,waste_organicwaste_weight_biotonne_2004,waste_organicwaste_weight_biotonne_2005,waste_organicwaste_weight_biotonne_2006,waste_organicwaste_weight_biotonne_2007,waste_organicwaste_weight_biotonne_2008,waste_organicwaste_weight_biotonne_2009,waste_organicwaste_weight_biotonne_2010,waste_organicwaste_weight_biotonne_2011,waste_organicwaste_weight_biotonne_2012,waste_organicwaste_weight_biotonne_2013,waste_organicwaste_weight_biotonne_2014,waste_organicwaste_weight_biotonne_2015,waste_organicwaste_weight_biotonne_2016,waste_organicwaste_weight_biotonne_2017,waste_organicwaste_weight_biotonne_2018,waste_organicwaste_weight_biotonne_2019,waste_organicwaste_weight_biotonne_2020,waste_organicwaste_weight_gartenPark_2004,waste_organicwaste_weight_gartenPark_2005,waste_organicwaste_weight_gartenPark_2006,waste_organicwaste_weight_gartenPark_2007,waste_organicwaste_weight_gartenPark_2008,waste_organicwaste_weight_gartenPark_2009,waste_organicwaste_weight_gartenPark_2010,waste_organicwaste_weight_gartenPark_2011,waste_organicwaste_weight_gartenPark_2012,waste_organicwaste_weight_gartenPark_2013,waste_organicwaste_weight_gartenPark_2014,waste_organicwaste_weight_gartenPark_2015,waste_organicwaste_weight_gartenPark_2016,waste_organicwaste_weight_gartenPark_2017,waste_organicwaste_weight_gartenPark_2018,waste_organicwaste_weight_gartenPark_2019,waste_organicwaste_weight_gartenPark_2020,waste_organicwaste_weight_sum_2004,waste_organicwaste_weight_sum_2005,waste_organicwaste_weight_sum_2006,waste_organicwaste_weight_sum_2007,waste_organicwaste_weight_sum_2008,waste_organicwaste_weight_sum_2009,waste_organicwaste_weight_sum_2010,waste_organicwaste_weight_sum_2011,waste_organicwaste_weight_sum_2012,waste_organicwaste_weight_sum_2013,waste_organicwaste_weight_sum_2014,waste_organicwaste_weight_sum_2015,waste_organicwaste_weight_sum_2016,waste_organicwaste_weight_sum_2017,waste_organicwaste_weight_sum_2018,waste_organicwaste_weight_sum_2019,waste_organicwaste_weight_sum_2020,Unit
9263,Straubing,10406.0,4137.0,6269.0,10113.0,3948.0,6164.0,9477.0,4053.0,5424.0,10313.0,4005.0,6308.0,10434.0,4083.0,6351.0,9776.0,3930.0,5846.0,9808.0,4000.0,5808.0,10446.0,3889.0,6557.0,10899.0,4063.0,6836.0,11027.0,4032.0,6995.0,10254.0,3780.0,6474.0,10978.0,4059.0,6919.0,10883.0,4029.0,6854.0,10716.0,3970.0,6746.0,10294.0,3881.0,6413.0,10726.0,3721.0,7004.0,9648.0,3706.0,5942.0,218.55834663530203,86.88985969923549,131.66848693606653,211.60888033311713,82.60969638634889,128.9782595049277,198.28848809473993,84.80143951123573,113.4870485835042,216.7234060437944,84.16340940612785,132.55999663766656,221.3312969326715,86.61066564846634,134.72063128420515,208.8621116950818,83.96359441097296,124.89851728410888,213.09231538010297,86.90551198209747,126.18680339800554,229.57232649114326,85.46877060348996,144.10355588765327,241.66832967471564,90.09068937226989,151.57764030244573,247.00954258321758,90.31853411585503,156.6910084673626,230.68616422947133,85.03937007874016,145.64679415073115,246.73544153012833,91.22783359180096,155.50760793832737,244.58378281193816,90.54746494066883,154.03631787126935,240.1344537815126,88.96358543417367,151.17086834733894,231.30505123134998,87.20564443645515,144.09940679489483,240.3154616539332,83.36880783276948,156.9242488741514,215.92104379741735,82.93982051339435,132.981223284023,Kg per person
9271,"Deggendorf, Landkreis",25107.0,13470.0,11637.0,21795.0,12745.0,9050.0,25135.0,13235.0,11900.0,25874.0,12838.0,13036.0,25809.0,13227.0,12581.0,23805.0,12673.0,11131.0,23663.0,13034.0,10629.0,22472.0,12483.0,9989.0,23244.0,13168.0,10076.0,23687.0,13160.0,10527.0,23429.0,12574.0,10855.0,24887.0,13051.0,11836.0,22904.0,12806.0,10098.0,22176.0,12573.0,9603.0,21645.0,12334.0,9311.0,20489.0,11955.0,8534.0,20248.0,12260.0,7988.0,210.13734631190417,112.73947723030825,97.39786908159593,182.41852056445538,106.67235809102931,75.74616247342607,210.6414360659035,110.91463721234265,99.72679885356084,217.90283053031388,108.11766786535401,109.78516266495987,219.46241953724882,112.47353338832153,106.98038281987398,204.16652372294075,108.69155031047377,95.46639678891214,204.52207884251376,112.65438767837233,91.86769116414143,194.77525265657775,108.19595402777055,86.57929862880718,202.59210514847516,114.77081571997594,87.8212894284992,206.53064783328972,114.74409277181968,91.78655506147004,200.23930601256356,107.46549292765266,92.7738130849109,212.98063345628194,111.68924527817477,101.29138817810717,195.30497215897947,109.19819566311085,86.10677649586862,188.58105005357416,106.91872034287464,81.66232971069952,184.18611775317615,104.95502778321435,79.2310899699618,174.38634119769858,101.75160862016138,72.63473257753719,172.64076941441286,104.5325875652263,68.10818184918658,Kg per person
9272,"Freyung-Grafenau, Landkreis",16453.0,8827.0,7626.0,14326.0,8377.0,5949.0,16527.0,8702.0,7825.0,17195.0,8532.0,8663.0,17265.0,8848.0,8417.0,15958.0,8496.0,7462.0,15898.0,8757.0,7141.0,15201.0,8444.0,6757.0,15776.0,8937.0,6839.0,15986.0,8881.0,7105.0,15938.0,8554.0,7384.0,16957.0,8892.0,8065.0,15633.0,8740.0,6893.0,15186.0,8610.0,6576.0,14948.0,8518.0,6430.0,14258.0,8319.0,5939.0,14171.0,8580.0,5591.0,209.98021823750878,112.65394678067769,97.3262714568311,182.8182027002884,106.90130420356806,75.91689849672035,210.92463786612214,111.05864335396592,99.8659945121562,219.4779500925394,108.90292935094773,110.57502074159167,220.83653108211817,113.17472499360451,107.66180608851369,204.27024397736872,108.75297611428279,95.51726786308593,204.0114466102891,112.37440168362699,91.63704492666214,195.82356426970347,108.7779867570144,87.04557751268905,202.73205083722064,114.84637033039054,87.88568050683013,204.60770510687314,113.66952515039037,90.93817995648278,201.00134942554828,107.87837514030242,93.12297428524586,212.80040158122605,111.58938319633558,101.21101838489051,195.30508220478737,109.18994552995852,86.11513667482885,188.81718825767464,107.05360140251408,81.76358685516058,185.06642235455794,105.45864233450123,79.60778002005671,174.76894412983256,101.97102301978379,72.79792111004879,172.86977737114975,104.66605672461115,68.20372064653859,Kg per person
9273,"Kelheim, Landkreis",18510.0,8076.0,10434.0,17875.0,7288.0,10587.0,16244.0,7199.0,9045.0,17299.0,6908.0,10391.0,17798.0,6722.0,11078.0,15677.0,6170.0,9507.0,15730.0,5901.0,9829.0,15572.0,5206.0,10366.0,15857.0,5263.0,10594.0,15876.0,5107.0,10769.0,15402.0,4270.0,11132.0,16195.0,4162.0,12033.0,14885.0,3855.0,11030.0,14771.0,3854.0,10917.0,13433.0,3658.0,9775.0,14092.0,3568.0,10524.0,13611.0,3475.0,10136.0,150.012156576708,65.45100899586677,84.56114758084124,145.25670821888863,59.22410570625233,86.03260251263632,132.86656087945164,58.88367223412783,73.98288864532383,142.82647644052543,57.03481699815884,85.7916594423666,148.35499170619076,56.03114137818937,92.34052130133617,131.7782541083512,51.86399361156643,79.91426049678476,135.02725438860037,50.65453452937894,84.37271985922143,135.13607331296862,45.17842266037212,89.9576506525965,139.10137197796413,46.168286606547596,92.93308537141654,140.25850111758,45.118428143580324,95.14007297399971,136.12380354759736,37.73851715025586,98.3852863973415,143.2285908853729,36.80873079746354,106.41986008790937,131.58592644978785,34.07885431400283,97.50707213578501,130.6150962082626,34.07965478211658,96.53544142614601,118.95295190698415,32.392607613768185,86.56034429321598,124.44695638351422,31.50913570652702,92.9378206769872,120.51638495116833,30.768822107509365,89.74756284365897,Kg per person
9274,"Landshut, Landkreis",19158.0,6404.0,12754.0,17863.0,5729.0,12134.0,16423.0,5768.0,10655.0,17238.0,5349.0,11889.0,17457.0,5120.0,12337.0,16139.0,5193.0,10946.0,16702.0,5395.0,11307.0,14775.0,5000.0,9775.0,15950.0,5276.0,10674.0,14969.0,5109.0,9860.0,14217.0,4851.0,9366.0,15513.0,5000.0,10513.0,14286.0,5064.0,9222.0,14024.0,4979.0,9045.0,13658.0,4873.0,8785.0,13002.0,4684.0,8318.0,13108.0,4978.0,8130.0,118.85278954780354,39.72926528156039,79.12352426624315,111.71706432346228,35.82976328215391,75.88730104130836,103.4858662364995,36.345763651715835,67.14010258478368,109.62929044321065,34.01827790815256,75.6110125350581,112.30555448334427,32.93833069569357,79.3672237876507,104.40751211370385,33.594907392432255,70.8126047212716,110.0125807705228,35.53573663375467,74.47684413676812,98.29292956172331,33.263258734931746,65.02967082679156,107.14621595840443,35.4422216549556,71.70399430344882,101.30754341558495,34.57680802393102,66.73073539165392,95.55527177164058,32.60453143168238,62.950740339958195,104.57027300303336,33.70407819346141,70.86619480957197,96.19359921353686,34.098025088712774,62.09557412482409,94.5739988940291,33.57700659536302,60.99699229866609,92.29001959591865,32.92790053381985,59.36211906209879,87.79143962566087,31.627065313536033,56.164374312124835,88.72583527373153,33.69524015811989,55.03059511561163,Kg per person
9275,"Passau, Landkreis",40548.0,21754.0,18794.0,35146.0,20552.0,14594.0,40375.0,21259.0,19116.0,41625.0,20653.0,20972.0,41675.0,21358.0,20317.0,38356.0,20420.0,17935.0,38041.0,20954.0,17087.0,36164.0,20088.0,16076.0,37408.0,21192.0,16216.0,37831.0,21018.0,16813.0,37562.0,20159.0,17403.0,39845.0,20895.0,18950.0,36693.0,20515.0,16178.0,35487.0,20120.0,15367.0,34785.0,19821.0,14964.0,32958.0,19230.0,13728.0,32558.0,19713.0,12845.0,209.60021503820028,112.45050502961944,97.14971000858084,182.42878498463583,106.67718628020928,75.75159870442654,210.23937347364912,110.6991663325401,99.54020714110902,218.49934909503213,108.41242178641919,110.08692730861294,220.61470376487526,113.0627196883073,107.55198407656799,203.6572933480588,108.4232435646929,95.22874012403364,204.2097013162698,112.48416396469905,91.72553735157072,194.77462824027447,108.19137075795358,86.58325748232087,202.30929396176415,114.61020524052893,87.69908872123523,205.01162406316553,113.89956159127735,91.1120624718882,200.4942699909793,107.60247028241713,92.89179970856219,212.40018337473478,111.3841594080834,101.01602396665137,195.21187455111325,109.14265953767989,86.06921501343335,188.2979062092093,106.75892222304762,81.53898398616167,184.56126574487726,105.16569924764158,79.39556649723569,174.25003436571464,101.66964502860284,72.58038933711181,172.23994455818482,104.28668920312971,67.9532553550551,Kg per person
9276,"Regen, Landkreis",16222.0,8703.0,7519.0,14167.0,8284.0,5883.0,16362.0,8616.0,7747.0,16953.0,8412.0,8541.0,17015.0,8720.0,8295.0,15637.0,8325.0,7312.0,15610.0,8599.0,7011.0,14877.0,8264.0,6613.0,15476.0,8767.0,6709.0,15891.0,8829.0,7062.0,15857.0,8510.0,7347.0,16882.0,8853.0,8029.0,15580.0,8711.0,6869.0,15145.0,8586.0,6559.0,14939.0,8512.0,6427.0,14223.0,8299.0,5924.0,14152.0,8569.0,5583.0,209.82241020268262,112.56839082689845,97.25401937578415,183.0125306807906,107.01459759720966,75.99793308358093,210.6984650252395,110.95086020397652,99.7604821263006,218.77943966240372,108.55734362296585,110.22209603943786,220.43867490639616,112.97239172399496,107.46628318240118,203.57496224548245,108.38150289017341,95.19345935530907,204.68104635153742,112.75158985117682,91.92945650036057,195.09028679334355,108.3703791127372,86.71990768060637,202.75386812351792,114.85804871018878,87.89581941332914,207.65762822606993,115.37406076445606,92.28356746161386,200.8410066748572,107.78564462401683,93.05536205084037,212.8153087851551,111.6013463259672,101.21396245918791,195.39480284940302,109.24801846092105,86.14678438848199,188.85217282872995,107.06403142340545,81.78814140532452,185.0076782087482,105.41437558824987,79.59330262049833,174.69539156922474,101.9332809275818,72.76211064164292,173.01579539341776,104.76062399139323,68.25517140202454,Kg per person
9277,"Rottal-Inn, Landkreis",19344.0,6391.0,12952.0,20214.0,5840.0,14374.0,19310.0,5807.0,13503.0,18095.0,5520.0,12574.0,18219.0,5500.0,12718.0,16674.0,5353.0,11321.0,15954.0,5457.0,10497.0,15155.0,5275.0,9880.0,16241.0,5409.0,10832.0,16850.0,5293.0,11557.0,15739.0,5100.0,10639.0,16182.0,5342.0,10840.0,15966.0,5301.0,10665.0,15101.0,5284.0,9817.0,14135.0,5220.0,8915.0,14304.0,5114.0,9190.0,13779.0,5354.0,8425.0,158.8177339901478,52.47126436781609,106.33825944170772,166.3676318085299,48.06505242712054,118.30257938140936,160.03779245642679,48.127367208413794,111.910425248013,150.32690598233793,45.85822166468668,104.46037666879897,152.31112634491754,45.98008644256251,106.32267988663818,139.86143032092468,44.90093777785234,94.96049254307236,135.01574083477203,46.18157814562811,88.83416268914391,128.80990021588727,44.834854743570126,83.97504547231713,138.29542648398714,46.05873787647845,92.23668860750871,144.20320242364076,45.29777747349143,98.90542495014934,133.43563483450896,43.23792729245795,90.197707542051,136.95337559349002,45.21103277842193,91.74234281506808,134.59560621132675,44.68816914231762,89.90743706900912,127.11279461279462,44.47811447811448,82.63468013468012,118.83743610438526,43.8861985472155,74.95123755716976,119.60066221843174,42.759912373116606,76.84074984531513,115.0868225212358,44.718401029007666,70.36842149222815,Kg per person
9278,"Straubing-Bogen, Landkreis",22167.0,8813.0,13354.0,21381.0,8348.0,13034.0,19980.0,8545.0,11435.0,21621.0,8396.0,13225.0,22113.0,8653.0,13460.0,20771.0,8350.0,12421.0,20932.0,8536.0,12396.0,22341.0,8317.0,14024.0,23480.0,8756.0,14724.0,24145.0,8830.0,15315.0,22462.0,8279.0,14183.0,24141.0,8926.0,15215.0,23980.0,8879.0,15101.0,23568.0,8732.0,14836.0,22510.0,8486.0,14024.0,23488.0,8150.0,15339.0,21054.0,8086.0,12968.0,217.86819991154357,86.61850705194358,131.24969285959997,211.4418512658228,82.55537974683544,128.8963607594937,198.5116593309422,84.89900545459965,113.61265387634253,216.56082854223843,84.09623590216151,132.46459264007692,222.8661271303454,87.2093609215791,135.6567662087663,210.22002712385887,84.50903791267737,125.71098921118151,213.6637847438423,87.13138097522635,126.53240376861596,229.55519250331372,85.45770270131419,144.09748980199953,242.89571415270984,90.57899800345515,152.31671614925466,251.14416475972538,91.8452257125026,159.2989390472228,230.16466682378498,84.83364244653707,145.3310243772479,247.2677735555305,91.42587907529371,155.84189448023682,245.44021616752983,90.87838529405744,154.5618308734724,240.95695736632248,89.27512524281771,151.68183212350476,230.31902920171078,86.827511408517,143.49151779319376,240.17096638956207,83.33588964896674,156.84530200312892,215.17046848172677,82.63837789224102,132.53209058948573,Kg per person
9279,"Dingolfing-Landau, Landkreis",15458.0,5108.0,10351.0,16096.0,4650.0,11446.0,15416.0,4636.0,10780.0,14446.0,4406.0,10040.0,14460.0,4366.0,10094.0,13199.0,4237.0,8962.0,12611.0,4314.0,8297.0,11861.0,4128.0,7733.0,12609.0,4200.0,8409.0,13056.0,4102.0,8954.0,12107.0,3923.0,8184.0,12428.0,4102.0,8326.0,12302.0,4084.0,8218.0,11627.0,4068.0,7559.0,10894.0,4024.0,6870.0,10996.0,3931.0,7065.0,10599.0,4119.0,6480.0,158.9609641725968,52.52766237505656,106.4435852083419,166.48221507400473,48.09532182493303,118.38689324907172,160.2211667376867,48.1827535674569,112.03841317022979,150.74453986705763,45.9767716083522,104.76776825870543,152.15446940600833,45.940969116641234,106.21350028936708,140.25971265833545,45.024653574768344,95.23505908356712,134.94917067950777,46.1637239165329,88.78544676297486,128.1369848214768,44.59568951547561,83.54129530600119,138.15508343651044,46.01882389034372,92.13625954616674,144.15846831627414,45.292435434540174,98.86603288173397,133.0278757512828,43.10467965410775,89.92319609717507,137.0639550913723,45.23948694760292,91.82446814376937,135.0147065279424,44.821985161771806,90.1927213661706,127.0974300674457,44.46825023775429,82.62917982969141,118.873030422068,43.90903932608791,74.96399109598009,119.64398407068092,42.77196265749788,76.87202141318303,115.1051791357609,44.73235520900077,70.37282392676015,Kg per person
9361,Amberg,8154.0,1109.0,7045.0,7161.0,1022.0,6139.0,7863.0,1091.0,6772.0,7947.0,1035.0,6912.0,8860.0,1080.0,7780.0,7291.0,1045.0,6246.0,8429.0,1068.0,7361.0,8055.0,1062.0,6993.0,8465.0,1238.0,7227.0,8770.0,1142.0,7628.0,8512.0,1148.0,7364.0,8785.0,1209.0,7576.0,8291.0,1205.0,7086.0,7970.0,1215.0,6755.0,9040.0,1170.0,7870.0,8651.0,1261.0,7390.0,8194.0,1289.0,6905.0,193.90278702558737,26.372110720060878,167.53067630552647,169.66379984362783,24.213992939559787,145.44980690406805,187.34810578984988,25.994758160590898,161.353347629259,188.1035788676387,24.49820109827684,163.60537776936187,209.21885331066403,25.50297534712383,183.71587796354018,174.17166336207927,24.963569909940038,149.20809345213922,202.93728181052126,25.713253882267967,177.2240279282533,193.66705135603002,25.533756491633007,168.133294864397,203.59324642839962,29.77536197027274,173.8178844581269,209.85881789901893,27.327111749222304,182.5317061497966,194.53776711233002,26.23700148554451,168.3007656267855,200.96076861489192,27.65641084296008,173.30435777193185,188.17948659751696,27.34969018815679,160.82979640936017,180.25149267233581,27.478740727338522,152.77275194499728,203.63112132270126,26.354912826057575,177.27620849664368,193.89035815141872,28.262136357523868,165.62822179389482,183.7508129078555,28.905882089117128,154.84493081873836,Kg per person
9362,Regensburg,25345.0,3039.0,22306.0,22994.0,2393.0,20601.0,22536.0,1930.0,20606.0,22898.0,369.0,22529.0,22323.0,127.0,22196.0,21286.0,108.0,21178.0,22211.0,98.0,22113.0,20577.0,71.0,20506.0,22428.0,39.0,22389.0,23306.0,79.0,23227.0,21686.0,78.0,21608.0,20189.0,86.0,20103.0,21135.0,71.0,21064.0,19512.0,63.0,19449.0,21104.0,55.0,21049.0,19344.0,42.0,19302.0,19000.0,30.0,18970.0,166.4477572732646,19.957969396466805,146.48978787679778,150.1953048453891,15.630919565756987,134.56438527963212,147.6705327304895,12.6466155559924,135.0239171744971,151.7489098307421,2.445425265418108,149.303484565324,150.18366770274088,0.8544248442524791,149.3292428584884,146.3307324786031,0.7424466366479909,145.5882858419551,156.09450988108958,0.6887245944958255,155.40578528659375,146.68938378624995,0.5061450283726368,146.18323875787735,162.1738878926361,0.2820038178978423,161.89188407473824,170.92525228819528,0.5793827739967145,170.34586951419857,160.0206611570248,0.5755608028335302,159.44510035419125,150.41946683753295,0.6407486328212311,149.77871820471174,158.2849653622917,0.5317356300318292,157.75322973225988,147.26593456356844,0.47548964111853276,146.79044492244992,160.6797520975773,0.4187540923695391,160.26099800520777,148.9615660062067,0.3234277177554116,148.63813828845133,147.38164865766345,0.23270786630157386,147.14894079136187,Kg per person
9363,Weiden i.d.OPf.,7849.0,1473.0,6376.0,7161.0,1401.0,5760.0,7266.0,1408.0,5858.0,8012.0,1425.0,6587.0,8675.0,1448.0,7227.0,7672.0,1426.0,6246.0,8569.0,1458.0,7111.0,7807.0,1426.0,6381.0,8010.0,1496.0,6514.0,8324.0,1514.0,6810.0,8400.0,1578.0,6822.0,8661.0,1607.0,7054.0,9983.0,1665.0,8318.0,7809.0,1972.0,5837.0,6990.0,2142.0,4848.0,7707.0,1699.0,6008.0,8450.0,1746.0,6704.0,184.5303867403315,34.63030445515458,149.9000822851769,167.53620475867393,32.77729686732331,134.75890789135065,170.88428974600188,33.11382878645343,137.77046095954844,188.3271043414898,33.495522177561526,154.83158216392826,204.14646773662164,34.075398879841856,170.0710688567798,182.42777315420284,33.907977648317676,148.51979550588516,204.91666068823682,34.866202740512236,170.0504579477246,187.1015673680679,34.17533432392273,152.92623304414514,192.16006141445158,35.88907014681892,156.27099126763267,199.4536828485168,36.277375760770596,163.17630708774618,200.18588689497392,37.606348752412956,162.57953814256095,205.92990631984404,38.2091397593799,167.7207665604641,236.45751912645966,39.43722020891068,197.02029891754896,183.9792672870774,46.46012486747556,137.51914241960185,164.48606927710844,50.404743975903614,114.08132530120483,180.61023622047244,39.81533558305212,140.7949006374203,197.54529514903567,40.81823495032145,156.7270601987142,Kg per person
9371,"Amberg-Sulzbach, Landkreis",12585.0,1173.0,11412.0,11755.0,1190.0,10565.0,12140.0,1153.0,10987.0,13313.0,975.0,12338.0,14495.0,970.0,13525.0,13123.0,28.0,13095.0,13971.0,558.0,13413.0,12724.0,517.0,12207.0,12439.0,525.0,11914.0,12759.0,524.0,12235.0,12264.0,498.0,11766.0,13192.0,506.0,12686.0,11954.0,483.0,11471.0,12285.0,479.0,11806.0,11608.0,367.0,11241.0,10237.0,474.0,9763.0,10975.0,492.0,10483.0,122.18683857938989,11.388570651857316,110.79826792753256,114.07194635561724,11.547904394996555,102.52404196062068,117.73947957986208,11.182341017757906,106.55713856210417,129.45855536971487,9.481115562643431,119.97743980707146,140.71585977924258,9.416652913823063,131.2992068654195,126.70902209176579,0.2703537772284875,126.43866831453732,135.58154204473774,5.415109903440245,130.1664321412975,123.4452917321536,5.015813881289171,118.42947785086443,120.35567768403126,5.0797275330907965,115.27595015094047,123.1599370638146,5.058061526878191,118.10187553693639,116.6001140901312,4.734740444951512,111.86537364517969,124.77418256452941,4.785910883691015,119.98827168083838,112.5357734598584,4.546995029371893,107.98877843048652,114.73909348177344,4.473750572061007,110.26534290971243,107.79788824605555,3.4081517045401784,104.38973654151538,94.64769459776811,4.382436967797409,90.26525762997069,100.88799823503457,4.522723929989704,96.36527430504486,Kg per person
9372,"Cham, Landkreis",27444.0,10057.0,17387.0,25027.0,9430.0,15597.0,23925.0,9843.0,14082.0,25247.0,9505.0,15742.0,27019.0,9924.0,17095.0,25218.0,9692.0,15526.0,31832.0,10202.0,21630.0,30353.0,9766.0,20587.0,26605.0,10389.0,16216.0,23806.0,9929.0,13877.0,23335.0,9441.0,13894.0,22566.0,9951.0,12615.0,20436.0,10080.0,10356.0,19551.0,10181.0,9370.0,19857.0,9921.0,9936.0,19897.0,9751.0,10146.0,18694.0,10066.0,8628.0,214.24891095601666,78.51265476915391,135.73625618686276,195.52649260144688,73.67302614103345,121.85346646041344,187.0865328975149,76.96939365978011,110.11713923773479,198.26604575189063,74.64327503749833,123.62277071439229,212.88548511637433,78.19221859783482,134.69326651853953,199.57422898250223,76.70209482506192,122.8721341574403,252.94809446616446,81.06862464638759,171.87946981977686,241.7544781884941,77.78388409675595,163.97059409173815,211.7895239611527,82.70179907658016,129.0877248845725,189.68319734829169,79.113016318205,110.57018103008669,181.84722806689422,73.57273109833076,108.27449696856347,175.6136282276767,77.44089402169683,98.17273420597985,158.30570445883558,78.08384717875623,80.22185728007933,150.8506616257089,78.55406813008757,72.29659349562131,152.61584339525484,76.25027860826525,76.36556478698957,152.03521024520327,74.50848545514285,77.52672479006044,142.369731771587,76.6606248000853,65.70910697150168,Kg per person
9373,"Neumarkt i.d.OPf., Landkreis",21368.0,1480.0,19888.0,19467.0,1332.0,18135.0,21374.0,1281.0,20093.0,19914.0,1173.0,18741.0,14927.0,1130.0,13797.0,17955.0,1042.0,16913.0,16064.0,808.0,15256.0,15513.0,746.0,14767.0,14378.0,803.0,13575.0,14096.0,820.0,13276.0,11881.0,844.0,11037.0,13696.0,875.0,12821.0,11389.0,812.0,10577.0,11905.0,799.0,11106.0,11677.0,833.0,10844.0,12055.0,851.0,11204.0,12822.0,859.0,11963.0,158.0181179515622,10.94472176002958,147.07339619153262,144.6575464617717,9.897973590541936,134.75957287122975,160.03174579405666,9.591123157209065,150.44062263684756,150.13117819124875,8.843219444528211,141.28795874672053,113.37363855934134,8.582582673816287,104.79105588552505,137.7075583847835,7.991716838593398,129.71584154619012,124.5512696258965,6.26477999612328,118.28648962977321,121.36028663965078,5.836058391876457,115.52422824777432,113.08348735695466,6.315623893979315,106.76786346297534,111.21455509444085,6.469632177741309,104.74492291669954,92.9881270104642,6.605671172193568,86.38245583827063,106.95905473685855,6.833321619067701,100.12573311779084,88.88628736439554,6.337313665808163,82.54897369858736,92.65456696345184,6.2184795467280995,86.43608741672375,90.8510919714617,6.481027628006131,84.37006434345557,93.73080481755343,6.616749473225879,87.11405534432757,99.60769081375025,6.673140415614682,92.93455039813556,Kg per person
9374,"Neustadt a.d.Waldnaab, Landkreis",17724.0,3497.0,14227.0,15581.0,3005.0,12576.0,15158.0,2774.0,12384.0,15147.0,537.0,14610.0,15134.0,0.0,15134.0,14545.0,0.0,14545.0,12984.0,0.0,12984.0,12728.0,0.0,12728.0,12434.0,0.0,12434.0,12441.0,0.0,12441.0,11899.0,0.0,11899.0,11963.0,0.0,11963.0,10925.0,0.0,10925.0,11728.0,0.0,11728.0,9233.0,0.0,9233.0,10855.0,0.0,10855.0,10778.0,0.0,10778.0,187.268212795182,36.94859739024777,150.3196154049342,164.9655902593965,31.81577554261514,133.14981471678135,160.6537222316432,29.40054264880448,131.25317958283873,160.3094638359122,5.6833816650085724,154.62608217090363,160.10071090047393,0.0,160.10071090047393,152.97965880645364,0.0,152.97965880645364,136.40948058497227,0.0,136.40948058497227,133.35149349900993,0.0,133.35149349900993,129.72487975878727,0.0,129.72487975878727,129.46698024850667,0.0,129.46698024850667,122.40384318647067,0.0,122.40384318647067,122.33232097023243,0.0,122.33232097023243,110.9970942637108,0.0,110.9970942637108,118.45627076873352,0.0,118.45627076873352,92.79770041006674,0.0,92.79770041006674,108.46214566201377,0.0,108.46214566201377,107.26512738853502,0.0,107.26512738853502,Kg per person
