field_1,Unnamed: 0.1,Unnamed: 0,energy,land,bundesland,landkreis,gemeinde,gemeinde_id,landkreis_id,laengengrad,breitengrad,registrierungsdatum,inbetriebnahmedatum,datumEndgueltigeStilllegung,bruttoleistung,nettonennleistung,nameEinheit,betriebsstatus,energietraeger,wind_kraftwerk,wind_nordsee,wind_ostsee
"1119794","19794.0","19794.0",solar,"84.0","1403.0",Kreis Augsburg,Gersthofen,09772147id,"9772","21.218171","47.77715",2019-04-01,2019-01-10,,"747.84","660.0",Solarpark Via Claudia 1,"35.0","2495.0",,,
"1128402","28402.0","28402.0",solar,"84.0","1408.0",Stade,Bargstedt,03359005id,"3359","4.511341","53.467965",2019-04-08,2009-10-26,,"84.0","84.0",PV Stühkamp 1,"35.0","2495.0",,,
"1132860","32860.0","32860.0",solar,"84.0","1403.0",Haßberge,Ebern,09674130id,"9674","15.640868","39.838892",2019-04-11,2019-01-15,,"750.0","726.0",Solarpark Fischbach - Bachleite,"35.0","2495.0",,,
"1139089","39089.0","39089.0",solar,"84.0","1403.0",Erlangen-Höchstadt,Möhrendorf,09572142id,"9572","9.98443","46.6421",2019-04-16,2011-12-01,,"114.0","114.0",P013 Schule Möhrendorf,"35.0","2495.0",,,
"1147842","47842.0","47842.0",solar,"84.0","1409.0",Kreis Borken,Borken,05554012id,"5554","6.658588","51.96837",2019-04-24,2019-03-27,,"199.775","176.0",Halle-Nord und Schweinestall-Nord,"35.0","2495.0",,,
"1158480","58480.0","58480.0",solar,"84.0","1405.0",Waldeck-Frankenberg,Korbach,06635015id,"6635","13.348873","49.420105",2019-05-02,2011-06-16,,"34.32","34.32",ABR912754214391,"35.0","2495.0",,,
"1166629","66629.0","66629.0",solar,"84.0","1403.0",Kitzingen,Martinsheim,09675150id,"9675","10.169412","46.61909",2019-05-07,2010-12-30,,"3734.0","3734.0",PV Gnötzheim I,"35.0","2495.0",,,
"1168704","68704.0","68704.0",solar,"84.0","1408.0",Grafschaft Bentheim,Georgsdorf,03456005id,"3456","7.05","52.35",2019-05-09,2011-12-16,,"24715.46","20460.0",LHI Solar Georgsdorf GmbH ＆ Co. KG,"35.0","2495.0",,,
"1171351","71351.0","71351.0",solar,"84.0","1415.0",Ilm-Kreis,Gehren,16070018id,"16070","16.335277","39.995577",2019-05-11,2016-01-26,,"2451.57","2442.0",PVA Gehren BA1,"35.0","2495.0",,,
"1171450","71450.0","71450.0",solar,"84.0","1414.0",Altmarkkreis Salzwedel,Salzwedel,15081455id,"15081","19.208024","40.083613",2019-05-11,2016-01-25,,"1512.5","1512.5",PVA Salzwedel Chüden,"35.0","2495.0",,,
"1171465","71465.0","71465.0",solar,"84.0","1403.0",Neumarkt i.d. OPf.,Lupburg,09373143id,"9373","5.25973","49.183086",2019-05-11,2016-12-15,,"9247.37","9247.37",PVA Lupburg Hüttberg,"35.0","2495.0",,,
"1171503","71503.0","71503.0",solar,"84.0","1415.0",Ilm-Kreis,Gehren,16070018id,"16070","16.335277","39.995577",2019-05-11,2017-03-08,,"314.6","314.6",PVA Gehren BA2,"35.0","2495.0",,,
"1171615","71615.0","71615.0",solar,"84.0","1414.0",Altmarkkreis Salzwedel,Salzwedel,15081455id,"15081","19.208024","40.083613",2019-05-11,2016-12-29,,"3455.76","3102.0",PVA Salzwedel Chüden Erweiterung,"35.0","2495.0",,,
"1171848","71848.0","71848.0",solar,"84.0","1403.0",Wunsiedel i. Fichtelgebirge,Selb,09479152id,"9479","15.718102","40.714876",2019-05-11,2016-05-24,,"264.0","264.0",PVA Selb BA2,"35.0","2495.0",,,
"1172106","72106.0","72106.0",solar,"84.0","1403.0",Wunsiedel i. Fichtelgebirge,Selb,09479152id,"9479","15.718102","40.714876",2019-05-11,2015-08-31,,"1722.93","1722.93",PVA Selb BA1,"35.0","2495.0",,,
"1172197","72197.0","72197.0",solar,"84.0","1414.0",Salzlandkreis,Bernburg (Saale),15089030id,"15089","17.834325","40.431352",2019-05-11,2016-03-23,,"2379.52","2310.0",PVA Bernburg 2,"35.0","2495.0",,,
"1172281","72281.0","72281.0",solar,"84.0","1403.0",Freising,Allershausen,09178113id,"9178","15.330486","49.908967",2019-05-11,2011-06-10,,"36.26","34.0",Bgm.-Neumeyr-Str. 2  Anlage 1,"35.0","2495.0",,,
"1178420","78420.0","78420.0",solar,"84.0","1402.0",Konstanz,Tengen,08335080id,"8335","8.653412","47.758835",2019-05-16,2011-04-28,,"45.75","44.519",Galaxy Energie Gmbh,"35.0","2495.0",,,
"1187008","87008.0","87008.0",solar,"84.0","1403.0",Straubing-Bogen,Mariaposching,09278149id,"9278","24.682243","43.695841",2019-05-22,2011-10-21,,"173.43","168.0",ASO-61201-11,"35.0","2495.0",,,
"1187597","87597.0","87597.0",solar,"84.0","1403.0",Augsburg,Augsburg,09761000id,"9761","10.866363","43.371819",2019-05-22,2019-05-07,,"99.0","99.0",6286_LIDL_Augsburg-Pfersee,"35.0","2495.0",,,
"1188976","88976.0","88976.0",solar,"84.0","1408.0",Grafschaft Bentheim,Nordhorn,03456015id,"3456","6.955893","52.418134",2019-05-23,2019-01-28,,"78.3","72.0",L. Energie GBR PV01 /72 KW,"35.0","2495.0",,,
"1201064","1064.0","1064.0",solar,"84.0","1410.0",Bernkastel-Wittlich,Osann-Monzel,07231103id,"7231","6.0","49.0",2021-02-02,2014-07-24,,"40.0","40.0",Große Anlage,"35.0","2495.0",,,
"1211214","11214.0","11214.0",solar,"84.0","1408.0",Aurich,Wiesmoor,03452025id,"3452","7.0","53.0",2021-02-09,2010-06-22,,"44.6","35.0",Laufstalldach 16,"35.0","2495.0",,,
"1217081","17081.0","17081.0",solar,"84.0","1408.0",Friesland,Jever,03455007id,"3455","18.0","56.0",2021-02-14,2005-05-17,,"39.6","39.6",Scheune Annenburg,"35.0","2495.0",,,
"1220372","20372.0","20372.0",solar,"84.0","1410.0",Ahrweiler,Meuspath,07131050id,"7131","6.0","50.0",2021-02-16,2009-12-01,,"48.72","43.848",Rieder Photovoltaik,"35.0","2495.0",,,
"1220412","20412.0","20412.0",solar,"84.0","1410.0",Ahrweiler,Meuspath,07131050id,"7131","6.0","50.0",2021-02-16,2011-07-01,,"83.16","83.16",Rieder GbR Hallenvermietung Photovoltaik,"35.0","2495.0",,,
"1221553","21553.0","21553.0",solar,"84.0","1410.0",Bernkastel-Wittlich,Binsfeld,07231010id,"7231","6.0","49.0",2021-02-17,2009-06-26,,"48.9","48.0",Solare Strahlungsenergie,"35.0","2495.0",,,
"1221564","21564.0","21564.0",solar,"84.0","1410.0",Bernkastel-Wittlich,Binsfeld,07231010id,"7231","6.0","49.0",2021-02-17,2018-08-02,,"84.93","74.0",Solare Strahlungsenergie,"35.0","2495.0",,,
"1223000","23000.0","23000.0",solar,"84.0","1410.0",Rhein-Hunsrück-Kreis,Simmern/Hunsrück,07140144id,"7140","5.7984","47.2504",2021-02-18,2017-08-31,,"81.38","81.38",Juparana,"35.0","2495.0",,,
"1235268","35268.0","35268.0",solar,"84.0","1409.0",Kleve,Goch,05154016id,"5154","6.055879","51.39315",2021-02-28,2012-06-28,,"41.36","41.36",Abferkelstall,"35.0","2495.0",,,
"1235647","35647.0","35647.0",solar,"84.0","1409.0",Kleve,Goch,05154016id,"5154","6.06013","51.393347",2021-02-28,2010-06-27,,"55.125","54.86",Ferkelstall,"35.0","2495.0",,,
"1240488","40488.0","40488.0",solar,"84.0","1409.0",Düren,Düren,05358008id,"5358","6.0","50.0",2021-03-04,2012-05-29,,"49.92","49.92",Hausdach 2,"35.0","2495.0",,,
"1253541","53541.0","53541.0",solar,"84.0","1409.0",Köln,Köln,05315000id,"5315","6.0","50.0",2021-03-17,2021-02-25,,"95.7","95.7",Volvo Steingass,"35.0","2495.0",,,
"1264747","64747.0","64747.0",solar,"84.0","1408.0",Leer,Filsum,03457008id,"3457","7.0","53.0",2021-03-27,2011-12-19,,"49.68","48.0",Hallendach 3440,"35.0","2495.0",,,
"1267476","67476.0","67476.0",solar,"84.0","1403.0",Bad Tölz-Wolfratshausen,Gaißach,09173124id,"9173","11.0","47.0",2021-03-30,2010-09-28,,"32.4","32.4",Halle Tieflader,"35.0","2495.0",,,
"1267550","67550.0","67550.0",solar,"84.0","1403.0",Bad Tölz-Wolfratshausen,Wackersberg,09173145id,"9173","11.0","47.0",2021-03-30,2010-09-28,,"35.64","35.64",Altgebäude Stall,"35.0","2495.0",,,
"1268300","68300.0","68300.0",solar,"84.0","1403.0",Bad Tölz-Wolfratshausen,Gaißach,09173124id,"9173","11.0","47.0",2021-03-30,2010-09-28,,"30.42","30.42",Werkstatt,"35.0","2495.0",,,
"1277360","77360.0","77360.0",solar,"84.0","1403.0",Ostallgäu,Oberostendorf,09777155id,"9777","10.0","47.0",2021-04-08,2021-03-30,,"243.0","243.0",Anlage 3.0,"35.0","2495.0",,,
"1278685","78685.0","78685.0",solar,"84.0","1408.0",Region Hannover,Lehrte,03241011id,"3241","10.119488","55.357425",2021-04-09,2021-04-06,,"126.08","106.0","FAIR. PVA Lehrte, Hermesstraße 5","35.0","2495.0",,,
"1289136","89136.0","89136.0",solar,"84.0","1403.0",Ostallgäu,Oberostendorf,09777155id,"9777","10.0","47.0",2021-04-20,2021-03-30,,"291.7","291.7",Anlage 3.0,"35.0","2495.0",,,
"1291191","91191.0","91191.0",solar,"84.0","1411.0",Ostholstein,Fehmarn,01055046id,"1055","5.0","47.0",2021-04-21,2009-05-25,,"36.96","33.0",Holling,"35.0","2495.0",,,
"1299815","99815.0","99815.0",solar,"84.0","1402.0",Konstanz,Stockach,08335079id,"8335","9.0128","47.48",2021-04-29,2021-03-30,,"81.6","72.0",PVA Pamo,"35.0","2495.0",,,
"1300031","31.0","31.0",solar,"84.0","1402.0",Konstanz,Stockach,08335079id,"8335","9.0128","47.48",2021-04-29,2021-03-30,,"81.6","72.0",PVA Pamo,"35.0","2495.0",,,
"1302009","2009.0","2009.0",solar,"84.0","1403.0",Dingolfing-Landau,Pilsting,09279132id,"9279","17.1266","49.235",2021-05-01,2010-06-30,,"34.0","34.0",Niederbayern,"35.0","2495.0",,,
"1321161","21161.0","21161.0",solar,"84.0","1402.0",Konstanz,Singen (Hohentwiel),08335075id,"8335","8.0","47.0",2021-05-25,2013-02-19,,"109.0","45.0",Rolf,"35.0","2495.0",,,
"1326444","26444.0","26444.0",solar,"84.0","1410.0",Eifelkreis Bitburg-Prüm,Bitburg,07232018id,"7232","6.341329","49.57108",2021-05-31,2021-05-31,,"296.0","290.0",210531_PV_Bit_Steil,"35.0","2495.0",,,
"1380435","80435.0","80435.0",solar,"84.0","1402.0",Emmendingen,Sexau,08316039id,"8316","7.531779","48.51877",2021-08-06,2021-08-04,,"99.83","92.0",Elzstr.13 Anlage B,"35.0","2495.0",,,
"1383852","83852.0","83852.0",solar,"84.0","1410.0",Trier-Saarburg,Ralingen,07235111id,"7235","6.33494","49.47323",2021-08-11,2021-07-31,,"743.85","555.0",SE_2021_1031,"35.0","2495.0",,,
"1398922","98922.0","98922.0",solar,"84.0","1405.0",Schwalm-Eder-Kreis,Schwalmstadt,06634022id,"6634","11.8","56.0",2021-08-31,2021-07-30,,"749.38","730.0",R-K-R SW,"35.0","2495.0",,,
"1404540","4540.0","4540.0",solar,"84.0","1409.0",Düren,Düren,05358008id,"5358","6.0","50.0",2021-09-07,2012-05-29,,"49.92","49.92",Hausdach 2,"35.0","2495.0",,,
"1408802","8802.0","8802.0",solar,"84.0","1403.0",Eichstätt,Schernfeld,09176160id,"9176","13.420257","47.245667",2021-09-12,2009-04-03,,"52.65","52.65",Hallendach,"35.0","2495.0",,,
"1426056","26056.0","26056.0",solar,"84.0","1402.0",Main-Tauber-Kreis,Wertheim,08128131id,"8128","8.0","49.0",2021-09-29,2011-07-11,,"88.282","88.282",Photovoltaik 2011,"35.0","2495.0",,,
"1429045","29045.0","29045.0",solar,"84.0","1410.0",Donnersbergkreis,Bischheim,07333007id,"7333","8.0","49.0",2021-09-30,2008-05-08,,"81.2","75.3",Solaranlage Reithalle,"35.0","2495.0",,,
"1439148","39148.0","39148.0",solar,"84.0","1408.0",Schaumburg,Bückeburg,03257009id,"3257","14.0","50.0",2021-10-11,2020-03-31,,"192.7","150.0",see912390163916,"35.0","2495.0",,,
"1445738","45738.0","45738.0",solar,"84.0","1403.0",Berchtesgadener Land,Berchtesgaden,09172116id,"9172","12.0","47.0",2021-10-14,2012-09-05,,"30.55","30.55",E2104101S000000000000037114700001,"35.0","2495.0",,,
"1461194","61194.0","61194.0",solar,"84.0","1403.0",Neustadt a.d. Aisch-Bad Windsheim,Markt Bibart,09575144id,"9575","10.0","46.0",2021-10-25,2021-02-28,,"749.0","749.0",Freiflächen PV,"35.0","2495.0",,,
"1463441","63441.0","63441.0",solar,"84.0","1403.0",Miesbach,Holzkirchen,09182120id,"9182","11.0","47.0",2021-10-26,2019-07-26,,"158.0","148.0",PV Anlage 1 Fichtholz,"35.0","2495.0",,,
"1467697","67697.0","67697.0",solar,"84.0","1403.0",Kreis Passau,Rotthalmünster,09275143id,"9275","13.11","48.23",2021-10-29,2021-09-29,,"11105.68","9800.0",PV - Anlage,"35.0","2495.0",,,
"1468561","68561.0","68561.0",solar,"84.0","1403.0",Roth,Greding,09576122id,"9576","4.0","46.0",2021-10-29,2011-08-30,,"99.45","99.45",Alfred Wolfrum,"35.0","2495.0",,,
"1479623","79623.0","79623.0",solar,"84.0","1403.0",Kreis Rosenheim,Brannenburg,09187120id,"9187","12.0","47.0",2021-11-08,2021-01-14,,"42.24","41.0",Hausdach,"35.0","2495.0",,,
"1482258","82258.0","82258.0",solar,"84.0","1403.0",Eichstätt,Kinding,09176137id,"9176","4.0","46.0",2021-11-10,2011-09-19,,"55.2","55.2","PV-Stadl 55,20 kWp","35.0","2495.0",,,
"1482624","82624.0","82624.0",solar,"84.0","1403.0",Eichstätt,Titting,09176164id,"9176","18.0","46.0",2021-11-10,2012-06-28,,"81.075","81.075","PV-Stadl 81,08kWp","35.0","2495.0",,,
"1482937","82937.0","82937.0",solar,"84.0","1409.0",Rhein-Erft-Kreis,Bergheim,05362008id,"5362","18.0","50.0",2021-11-11,2011-12-27,,"39.12","39.12",Madrid,"35.0","2495.0",,,
"1482945","82945.0","82945.0",solar,"84.0","1410.0",Kreis Kaiserslautern,Ramstein-Miesenbach,07335038id,"7335","5.0","46.0",2021-11-11,2010-06-28,,"52.54","52.54",hausdach,"35.0","2495.0",,,
"1497395","97395.0","97395.0",solar,"84.0","1403.0",Rottal-Inn,Gangkofen,09277121id,"9277","14.156205","48.45783",2021-11-23,2021-11-13,,"86.58","86.58",Stall Alt,"35.0","2495.0",,,
"1557514","57514.0","57514.0",solar,"84.0","1410.0",Mainz-Bingen,Dienheim,07339012id,"7339","8.0","49.0",2022-02-01,2009-04-28,,"55.95","55.95",Halle 2009,"35.0","2495.0",,,
"1557517","57517.0","57517.0",solar,"84.0","1410.0",Mainz-Bingen,Dienheim,07339012id,"7339","8.0","49.0",2022-02-01,2007-07-12,,"114.38","114.38",Halle 2007,"35.0","2495.0",,,
"1557567","57567.0","57567.0",solar,"84.0","1410.0",Mainz-Bingen,Dienheim,07339012id,"7339","8.0","49.0",2022-02-01,2009-04-24,,"115.64","115.64",Halle 2009,"35.0","2495.0",,,
"1571466","71466.0","71466.0",solar,"84.0","1410.0",Alzey-Worms,Wörrstadt,07331073id,"7331","15.0","46.0",2022-02-16,2014-04-20,,"46.75","46.75",Hausdach,"35.0","2495.0",,,
"1601045","1045.0","1045.0",solar,"84.0","1403.0",Miesbach,Bayrischzell,09182112id,"9182","12.0","47.0",2022-03-17,2022-03-04,,"162.8","134.5",PVBayrischzell,"35.0","2495.0",,,
"1623658","23658.0","23658.0",solar,"84.0","1411.0",Lübeck,Lübeck,01003000id,"1003","10.71178","54.841848",2022-04-06,2022-03-07,,"99.0","99.0",Knutzen Lübeck,"35.0","2495.0",,,
"1624799","24799.0","24799.0",solar,"84.0","1402.0",Karlsruhe,Karlsruhe,08212000id,"8212","8.0","49.0",2022-04-07,2021-12-06,,"81.37","50.0",Sudetenstrasse Anlage Nr. 2 Werkstatt,"35.0","2495.0",,,
"1647140","47140.0","47140.0",solar,"84.0","1410.0",Mainz,Mainz,07315000id,"7315","8.0","49.0",2022-04-29,2021-10-06,,"54.76","50.0",Karrie Bau GmbH ＆ Co. KG,"35.0","2495.0",,,
"1648034","48034.0","48034.0",solar,"84.0","1410.0",Mainz,Mainz,07315000id,"7315","8.0","49.0",2022-04-29,2021-10-06,,"51.8","50.0",Karrie Bau GmbH ＆ Co. KG,"35.0","2495.0",,,
"1669272","69272.0","69272.0",solar,"84.0","1410.0",Zweibrücken,Zweibrücken,07320000id,"7320","7.0","49.0",2022-05-17,2009-05-11,,"179.95","179.95",ABR995132901076 ZW,"35.0","2495.0",,,
"1675147","1822.0","1822.0",solar,"84.0","1409.0",Kreis Borken,Borken,05554012id,"5554","6.137858","51.421477",2019-06-03,2013-05-29,,"169.54","169.54",Kälberstall,"35.0","2495.0",,,
"1676640","3315.0","3315.0",solar,"84.0","1409.0",Mönchengladbach,Mönchengladbach,05116000id,"5116","5.0","51.0",2019-06-04,2019-06-04,,"76.16","55.0",JKK,"35.0","2495.0",,,
